BARCODE,ITEM DESCRIPTION,, SUPPLIER , SELLING PRICE , PURCHASE PRICE , REV ,,,,
4800047841040,DEL BLOSSOM 22ML,,ZON+SILKA, 6.00 , 3.93 , 2.07 ,,,,
4800047805417,DEL BUY 9 GET 3 BLUE,,ZON+SILKA, 54.00 , 42.00 , 12.00 ,,,,
4800047805431,DEL BUY 9 GET 3 PINK,,ZON+SILKA, 54.00 , 42.00 , 12.00 ,,,,
4800047805424,DEL BUY 9 GET 3 PURPLE,,ZON+SILKA, 54.00 , 42.00 , 12.00 ,,,,
4800047841095,DEL FABCON 240ML ,,ZON+SILKA, 39.00 , 33.35 , 5.65 ,,,,
4800047841057,DEL FABCON 240ML ,,ZON+SILKA, 39.00 , 33.35 , 5.65 ,,,,
4800047841408,DEL FABCON BLOSSOM FRESH 1L ,,ZON+SILKA, 153.00 , 143.00 , 10.00 ,,,,
4800047847332,DEL FABCON BLOSSOM FRESH 33ml ,,ZON+SILKA, 6.00 , 4.70 , 1.30 ,,,,
4800047841415,DEL FABCON SHOWER FRESH 1L ,,ZON+SILKA, 153.00 , 143.00 , 10.00 ,,,,
4800047847257,DEL FOREVER JOY 1L ,,ZON+SILKA, 160.00 , 152.00 , 8.00 ,,,,
4800047847226,DEL FOREVER LOVE 1L ,,ZON+SILKA, 173.00 , 162.50 , 10.50 ,,,,
4800047847356,DEL GENTLE PROTECT,,ZON+SILKA, 36.00 , 29.82 , 6.18 ,,,,
4800047841422,DEL LAVENDER 1L ,,ZON+SILKA, 153.00 , 142.73 , 10.27 ,,,,
4800047841378,DEL LAVENDER 22ML,,ZON+SILKA, 6.00 , 3.93 , 2.07 ,,,,
4800047841385,DEL LAVENDER 240ML  ,,ZON+SILKA, 39.00 , 33.35 , 5.65 ,,,,
4800047841088,DEL SHOWER 22ML,,ZON+SILKA, 6.00 , 3.93 , 2.07 ,,,,
4800011178745,DR.WONG BOX 80G,,ZON+SILKA, 44.00 , 38.50 , 5.50 ,,,,
4800011179063,DR.WONG SULFUR -135G,,ZON+SILKA, 57.00 , 52.50 , 4.50 ,,,,
4800011179049,DR.WONG SULFUR 80G,,ZON+SILKA, 42.00 , 35.50 , 6.50 ,,,,
48035156,EFFICASCENT 25ML,,ZON+SILKA, 38.00 , 31.00 , 7.00 ,,,,
4800011133430,EFFICASCENT 50ML,,ZON+SILKA, 65.00 , 60.00 , 5.00 ,,,,
4800047865312,GREEN CROSS 125G,,ZON+SILKA, 42.00 , 37.00 , 5.00 ,,,,
4800047865305,GREEN CROSS 55G AQUA ,,ZON+SILKA, 19.00 , 13.77 , 5.23 ,,,,
4800047863158,GREEN CROSS 55G COOL ,,ZON+SILKA, 19.00 , 14.00 , 5.00 ,,,,
4800047863134,GREEN CROSS 85g ,,ZON+SILKA, 42.00 , 35.50 , 6.50 ,,,,
4800047865282,GREEN CROSS AQUA 125g ,,ZON+SILKA, 40.00 , 34.73 , 5.27 ,,,,
4800047863141,GREEN CROSS GREEN 85g ,,ZON+SILKA, 30.00 , 25.38 , 4.62 ,,,,
4800047863042,GREEN CROSS PURE ,,ZON+SILKA, 40.00 , 35.02 , 4.98 ,,,,
4800047820311,GREENCROSS 250ml ,,ZON+SILKA, 58.00 , 47.25 , 10.75 ,,,,
4800047820014,GREENCROSS ALCOHOL 500ML ,,ZON+SILKA, 85.00 , 87.00 , (2.00),,,,
4800047865152,GREENCROSS DEFENSE SPRAY ,,ZON+SILKA, 40.00 , 33.46 , 6.54 ,,,,
4800047820304,GREENCROSS ETHYL 500ml,,ZON+SILKA, 88.00 , 79.75 , 8.25 ,,,,
4800047820243,GREENCROSS iso ,,ZON+SILKA, 39.00 , 33.25 , 5.75 ,,,,
4800047820182,GREENCROSS ISO W/MOIST 500ml,,ZON+SILKA, 92.00 , 84.36 , 7.64 ,,,,
4800047865756,GREENCROSS ISO w/spray ,,ZON+SILKA, 88.00 , 79.00 , 9.00 ,,,,
4800047865336,GREENCROSS PAPAYA 55G,,ZON+SILKA, 20.00 , 15.19 , 4.81 ,,,,
4800047820199,GREENCROSS W/MOIST 250ml,,ZON+SILKA, 55.00 , 48.61 , 6.39 ,,,,
4800047820250,GREENCROSS W/MOIST 60ML,,ZON+SILKA, 26.00 , 20.00 , 6.00 ,,,,
4800047863035,GRENCROSS PURE 55g,,ZON+SILKA, 18.00 , 12.75 , 5.25 ,,,,
4806507831903,JUICY COLOGNE blue ice,,ZON+SILKA, 30.00 , 27.54 , 2.46 ,,,,
4806507831873,JUICY COLOGNE orange twist,,ZON+SILKA, 30.00 , 27.54 , 2.46 ,,,,
4806507831910,JUICY COLOGNE SPRINKLE,,ZON+SILKA, 30.00 , 27.54 , 2.46 ,,,,
4806507831897,JUICY COLOGNE SWEET,,ZON+SILKA, 30.00 , 27.54 , 2.46 ,,,,
4806507831866,JUICY PINK ,,ZON+SILKA, 30.00 , 27.54 , 2.46 ,,,,
4806507831859,JUICY PURPLE,,ZON+SILKA, 30.00 ,, NO PP ,,,,
4806507835154,JUICY SUGAR ,,ZON+SILKA, 32.00 , 25.00 , 7.00 ,,,,
4800047862557,L&P POWDER BLUSH 50G,,ZON+SILKA, 25.00 , 17.85 , 7.15 ,,,,
4800047862571,L&P POWDER JASMINE 50G,,ZON+SILKA, 25.00 , 17.85 , 7.15 ,,,,
4800047862533,L&P POWDER RAIN 50G,,ZON+SILKA, 25.00 , 19.78 , 5.22 ,,,,
4800047865213,LEWIS & PEARL blue navy 50ml ,,ZON+SILKA, 33.00 , 28.75 , 4.25 ,,,,
4800047861413,LEWIS & PEARL COOL 50ML ,,ZON+SILKA, 33.00 , 27.54 , 5.46 ,,,,
4800047861222,LEWIS & PEARL DREAM 75ml ,,ZON+SILKA, 44.00 , 35.50 , 8.50 ,,,,
4800047865589,LEWIS & PEARL RUSH 50ml ,,ZON+SILKA, 32.00 , 28.75 , 3.25 ,,,,
4800047865138,LEWIS&PEARL PARIS 75ml ,,ZON+SILKA, 44.00 , 39.50 , 4.50 ,,,,
4800047861185,LEWIS&PEARL RAIN 50ML ,,ZON+SILKA, 33.00 , 27.54 , 5.46 ,,,,
4800047861178,LEWIS&PEARL RAIN 75ml ,,ZON+SILKA, 44.00 , 39.50 , 4.50 ,,,,
4800011517018,MAMA'S LOVE 10g ,,ZON+SILKA, 12.00 , 6.40 , 5.60 ,,,,
48031554,MAMA'S LOVE BABY OIL 25ML ,,ZON+SILKA, 19.00 , 13.50 , 5.50 ,,,,
48034302,ML BABY OIL 25ML,,ZON+SILKA, 20.00 , 14.00 , 6.00 ,,,,
4800011156538,ML BABY OIL 50ML,,ZON+SILKA, 30.00 , 21.85 , 8.15 ,,,,
4800011000039,ML BUDS 200,,ZON+SILKA, 22.00 , 17.00 , 5.00 ,,,,
4800011586151,ML COTTON ,,ZON+SILKA, 28.00 , 22.50 , 5.50 ,,,,
4806507834959,SILKA 25ML ,,ZON+SILKA, 32.00 , 28.00 , 4.00 ,,,,
SILKAG,SILKA 65G GREEN,,ZON+SILKA, 24.00 , 19.50 , 4.50 ,,,,
SILKA,SILKA 65GS,,ZON+SILKA, 20.00 , 16.20 , 3.80 ,,,,
4806507835963,SILKA A.OIL  135G ,,ZON+SILKA, 41.00 , 37.35 , 3.65 ,,,,
4806507830869,SILKA BODY WASH ,,ZON+SILKA, 42.00 , 32.00 , 10.00 ,,,,
4806507830876,SILKA BODY WASH 200ML ,,ZON+SILKA, 65.00 , 54.75 , 10.25 ,,,,
4806507831477,SILKA CLEANSER CLEAR 75ml ,,ZON+SILKA, 28.00 , 24.15 , 3.85 ,,,,
4806507831606,SILKA CLEANSER GREEN ,,ZON+SILKA, 28.00 , 22.75 , 5.25 ,,,,
4806507833112,SILKA CLEANSER kalamansi 75ml ,,ZON+SILKA, 29.00 , 25.50 , 3.85 ,,,,
4806507831484,SILKA CLEANSER PAPAYA 150ML,,ZON+SILKA, 43.00 , 35.75 , 7.25 ,,,,
4806507831453,SILKA CLEANSER PAPAYA 75ML,,ZON+SILKA, 33.00 , 25.50 , 7.50 ,,,,
4806507833105,SILKA DEO,,ZON+SILKA, 8.00 , 6.00 , 2.00 ,,,,
4806507834881,SILKA DEO 25ML ,,ZON+SILKA, 34.00 , 27.50 , 6.50 ,,,,
4806507834898,SILKA DEO PAPAYA 40ML ,,ZON+SILKA, 43.00 , 36.25 , 6.75 ,,,,
4806507834942,SILKA DEO WHITE 40ML ,,ZON+SILKA, 42.00 , 36.25 , 5.75 ,,,,
4806507832214,SILKA GREEN 65G ,,ZON+SILKA, 24.00 , 19.50 , 4.50 ,,,,
4806507831521,SILKA GREEN 90G,,ZON+SILKA, 35.00 , 30.50 , 4.50 ,,,,
4806507831538,SILKA GREEN PAPAYA 135g,,ZON+SILKA, 49.00 , 44.00 , 5.00 ,,,,
4806507831613,SILKA GREEN PAPAYA CLEANSER,,ZON+SILKA, 43.00 , 37.55 , 5.45 ,,,,
4806507834829,SILKA LOTION  50ML ,,ZON+SILKA, 55.00 , 47.50 , 7.50 ,,,,
4806507831385,SILKA LOTION 10ML ,,ZON+SILKA, 8.00 , 5.75 , 2.25 ,,,,
4806507831057,SILKA LOTION 50ML,,ZON+SILKA, 38.00 , 31.75 , 6.25 ,,,,
4806507834836,SILKA LOTION PAPAYA,,ZON+SILKA, 93.00 , 86.25 , 6.75 ,,,,
4806507831064,SILKA LOTION100ML ,,ZON+SILKA, 66.00 , 56.25 , 9.75 ,,,,
4806507831552,SILKA LOTION100ML ,,ZON+SILKA, 66.00 , 56.25 , 9.75 ,,,,
4806507835727,SILKA MOISTURIZING LOTION ,,ZON+SILKA, 46.00 , 39.25 , 6.75 ,,,,
4806507831088,SILKA PAPAYA 135g,,ZON+SILKA, 48.00 , 44.00 , 4.00 ,,,,
4806507836830,SILKA PAPAYA 2s 90g,,ZON+SILKA, 72.00 , 66.00 , 6.00 ,,,,
4806507834447,SILKA PAPAYA 3s 90g,,ZON+SILKA, 94.00 , 86.00 , 8.00 ,,,,
4806507833358,SILKA PAPAYA 45g,,ZON+SILKA, 18.00 , 13.50 , 4.50 ,,,,
4806507832481,SILKA PAPAYA 65g,,ZON+SILKA, 20.00 , 16.50 , 3.50 ,,,,
4806507831170,SILKA PAPAYA 90g,,ZON+SILKA, 36.00 , 31.75 , 4.25 ,,,,
4806507835758,SILKA SHEA BUTTER 90g,,ZON+SILKA, 32.00 , 28.25 , 3.75 ,,,,
4800047840036,ZONROX 250ML ORIG,,ZON+SILKA, 20.00 , 15.75 , 4.25 ,,,,
4800047841712,ZONROX COLOR 450ml,,ZON+SILKA, 43.00 , 38.01 , 4.99 ,,,,
4800047841729,ZONROX COLORSAFE  225ml,,ZON+SILKA, 30.00 , 24.93 , 5.07 ,,,,
4800047841705,ZONROX COLORSAFE 1L ,,ZON+SILKA, 73.00 , 66.64 , 6.36 ,,,,
4800047841781,ZONROX COLORSAFE 95ml,,ZON+SILKA, 16.00 , 11.25 , 4.75 ,,,,
4800047840555,ZONROX FLORAL 250ML ,,ZON+SILKA, 19.00 , 14.00 , 5.00 ,,,,
4800047840562,ZONROX FLORAL 500ML ,,ZON+SILKA, 29.00 , 23.46 , 5.54 ,,,,
4800047847202,ZONROX GENTLE 450ML,,ZON+SILKA, 35.00 , 29.27 , 5.73 ,,,,
4800047847219,ZONROX GENTLE CLEAN 500ml ,,ZON+SILKA, 43.00 , 38.25 , 4.75 ,,,,
4800047840265,ZONROX LEMON 1L ,,ZON+SILKA, 48.00 , 42.54 , 5.46 ,,,,
4800047840289,ZONROX LEMON 250ML ,,ZON+SILKA, 20.00 , 15.86 , 4.14 ,,,,
4800047840272,ZONROX LEMON 500 ,,ZON+SILKA, 29.00 , 24.31 , 4.69 ,,,,
4800047840043,ZONROX ORIG 100ml (red) ,,ZON+SILKA, 19.00 , 14.63 , 4.37 ,,,,
4800047840012,ZONROX ORIGINAL 1L,,ZON+SILKA, 45.00 , 40.00 , 5.00 ,,,,
4800047840029,ZONROX ORIGINAL -500ml ,,ZON+SILKA, 28.00 , 22.25 , 5.75 ,,,,
4800047841743,ZONROX PLUS 450ML ,,ZON+SILKA, 32.00 , 27.00 , 5.00 ,,,,
4800047840210,ZONRPX FRESH 500ML ,,ZON+SILKA, 26.00 , 22.00 , 4.00 ,,,,
4800047865404,GREEN CROSS RADIANCE 125g,, ZON+SILKA , 40.00 , 34.73 , 5.27 ,,,,
4800047865428,GREEN CROSS RADIANCE 55g,, ZON+SILKA , 19.00 , 13.77 , 5.23 ,,,,
4806507831460,SILKA FACIAL AVOCADO 75ML,,ZON+SILKA, 32.00 , 25.50 , 6.50 ,,,,
4800016078774,CREAM O CAKEBAR,, URC , 82.00 , 76.00 , 6.00 ,,,,
4800092552229,CHUNKEE SANDWICH ,, REBISCO , 12.00 , 8.79 , 3.21 ,,,,
745178626620,COOL & PURE 1.5L,, ROYAL ARCH , 35.00 , 19.17 , 15.83 ,,,,
745178626606,COOL & PURE 600ML,, ROYAL ARCH , 17.00 , 7.50 , 9.50 ,,,,
4800016078804,CREAM-0 CAKE BAR,, URC , 10.00 , 8.00 ,,,,,
4800016077081,Cream o Choco Chip Solo,,URC, 12.00 , 8.70 , 3.30 ,,,,
8801043068741,SHIN RAMYUN STIR FRY,, FROZ+KOR , 80.00 , 71.60 , 8.40 ,,,,
8801075010053,SUNJANG PASTE(BROWN),, FROZ+KOR , 70.00 , 57.00 , 13.00 ,,,,
8801073113800,SAMYANG RAMEN SPICY,, FROZ+KOR , 55.00 , 45.60 , 9.40 ,,,,
792649323502,SAFE COOL BUTANE,, FROZ+KOR , 65.00 , 44.64 , 20.36 ,,,,
4800888218544,SURF SUN FRESH 6s(6+1),, FROZ+KOR , 45.00 , 37.50 , 7.50 ,,,,
4800092771118,FUNKY POTATO,, REBISCO , 8.00 , 5.66 , 2.34 ,,,,
8998866628747,WINGS FLORAL POWDER 1KL FREE PLATE,, WING-AN , 107.00 , 96.95 , 10.05 ,,,,
4800016677809,POTATO CHIPS BBQ 22G,, URC , 20.00 , 15.04 , 4.96 ,,,,
CHUPA,CHUPACHUPS,, PURCHASE , 4.00 , 2.53 , 1.47 ,,,,
885000737144,MODESS NON WING 12s,, PURCHASE , 65.00 , 58.00 , 7.00 ,,,,
TIDE,TIDE (6pcs),, PURCHASE , 87.00 , 83.75 , 3.25 ,,,,
4800194106153,POTATO GARLIC,, PURCHASE , 22.00 , 15.75 , 6.25 ,,,,
8850006593639,TENDER JASMINE 100G,, PURCHASE , 57.00 , 50.00 , 7.00 ,,,,
4902430873710,DOWNY 2LABA KULOB,, PURCHASE , 10.00 , 8.54 , 1.46 ,,,,
4800249909333,CDO MEATLOAF,, PURCHASE , 25.00 , 20.00 , 5.00 ,,,,
8998866802659,WINGS SAKURA WHOLE ,, PURCHASE , 29.00 , 24.50 , 4.50 ,,,,
4800488070702,NURSY BB WIPES 30s,, PURCHASE , 45.00 , 38.25 , 6.75 ,,,,
48034050,ESKINOL FC PIMPLE,, PURCHASE , 44.00 , 38.75 , 5.25 ,,,,
4806512230364,MAGNOLIA PLUS WITH CHOCO,, PURCHASE , 42.00 , 36.00 , 6.00 ,,,,
4807770122255,NISSIN WAFER PC,, PURCHASE , 10.00 , 6.30 , 3.70 ,,,,
4800194106696,POTATO FRIES ,, PURCHASE , 20.00 , 13.50 , 6.50 ,,,,
4800194101783,OISHI POTATO CHIPS,, PURCHASE , 9.00 , 7.00 , 2.00 ,,,,
4800016603266,POTATO CHIPS VCUT CHEESE 60G,, URC , 40.00 , 34.47 , 5.53 ,,,,
PUREFOODS,PUREFOODS 1/2 KL HOTDOG,, FROZ+KOR , 95.00 , 85.00 , 10.00 ,,,,
748485400044,PLUS MANGO,, PURCHASE , 14.00 , 10.00 , 4.00 ,,,,
ELSA,ELSA CANDY,, CLOSET , 5.00 , 3.00 , 2.00 ,,,,
TOY12,TOY P12,, CLOSET , 12.00 , 8.00 , 4.00 ,,,,
TOY10,TOY10,, CLOSET , 10.00 , 6.00 , 4.00 ,,,,
4800003439571,ESKINOL CLASSIC WHITE ,, PURCHASE , 44.00 , 38.00 , 6.00 ,,,,
4032900150291,MIGHTY RED ,, CAMEL , 130.00 , 125.00 , 5.00 ,,,,
4800119212013,MAXIPEEL SUN CREAM,, PURCHASE , 39.00 , 32.05 , 6.95 ,,,,
48039161,MAXIPEEL MOISTURE,, PURCHASE , 22.00 , 16.05 , 5.95 ,,,,
4987176126245,ARIEL FLORAL 3s,, PURCHASE , 22.00 , 18.80 , 3.20 ,,,,
4800116016003,SUNFLOWER CRACKER ,, PURCHASE , 9.00 , 6.00 , 3.00 ,,,,
4800888206183,CREAMSILK STRAIGHT 170ML,, PURCHASE , 194.00 , 183.75 , 10.25 ,,,,
4808888006680,PALMOLIVE GREEN 180ML,, PURCHASE , 99.00 , 92.00 , 7.00 ,,,,
4808888006697,PALMOLIVE PINK 180ML,, PURCHASE , 99.00 , 92.00 , 7.00 ,,,,
4800888225825,DOVE HAIRFALL 170ML,, PURCHASE , 199.00 , 190.00 , 9.00 ,,,,
4806018407703,LS CHOOCHOO BITES,, PURCHASE , 10.00 , 7.50 , 2.50 ,,,,
4806018403866,LS CHOOCHOO VANILLA 10s,, PURCHASE , 82.00 , 75.50 , 6.50 ,,,,
4800016024061,CREAM ALL 170G,, PURCHASE , 48.00 , 42.00 , 6.00 ,,,,
4800361389365,NESTOGEN 3 135G,, NESTLE , 82.00 , 75.50 , 6.50 ,,,,
9556001132154,CERELAC MIXED FRUITS 120G,, NESTLE , 72.00 , 67.75 , 4.25 ,,,,
8801007686257,SEAWEED ,, FROZ+KOR , 25.00 , 17.06 , 7.94 ,,,,
8801075010084,SAMGY PASTE GREEN,, FROZ+KOR , 60.00 , 55.00 , 5.00 ,,,,
IMMODIUM,IMMODIUM TABLET,, PURCHASE , 23.00 , 20.00 , 3.00 ,,,,
DELIGHT,DELIGHT PACK,, DELIGHT , 63.00 ,, 63.00 ,,,,
4806014000762,JOLLY MUSHROOM WHOLE 400g,, WING-AN , 60.00 , 54.65 , 5.35 ,,,,
TOY15,TOY15,, CLOSET , 15.00 , 10.00 , 5.00 ,,,,
NOTEBOOK,NOTEBOOK ASSTD,, PURCHASE , 30.00 , 22.00 , 8.00 ,,,,
4800092113468,EXTREME SINGLE,, REBISCO , 10.00 ,, 10.00 ,,,,
4806519893579,YEN YEN 350ML,, PURCHASE , 35.00 , 26.25 , 8.75 ,,,,
VERY,VERY GOOD ,, PURCHASE , 59.00 , 49.50 , 9.50 ,,,,
ALFONSO,ALFONSO 1L,, PURCHASE , 300.00 ,, 300.00 ,,,,
8993175539890,RICHOCO SINGLES,, PURCHASE , 10.00 , 5.80 , 4.20 ,,,,
LOMO,LOMO CARDS ,, PURCHASE , 10.00 , 7.00 , 3.00 ,,,,
TAYLOR,LOMO CARDS - TAYLOR,, PURCHASE , 12.00 ,, 12.00 ,,,,
FORTUNE,FORTUNE PC,, PURCHASE , 8.00 ,, 8.00 ,,,,
CBEEF,PUREFOODS 210G CORNED BEEF,, PURCHASE , 107.00 , 99.13 , 7.88 ,,,,
CARNI,CARNIVAL PC,, PURCHASE , 5.00 , 3.00 , 2.00 ,,,,
LOMOSTIX,LOMOCARD + STICKER,, CLOSET , 15.00 , 8.00 , 7.00 ,,,,
4807770122163,BUTTER COCO PC,, PURCHASE , 8.00 , 6.00 , 2.00 ,,,,
8850006330012,COLGATE EXTRA W/CAP,, PURCHASE , 40.00 , 33.75 , 6.25 ,,,,
4801981125197,MINUTE MAID ORANGE MANGO,, PURCHASE , 30.00 , 23.25 , 6.75 ,,,,
4801981125180,MINUTE MAID ORANGE ,, PURCHASE , 30.00 , 23.25 , 6.75 ,,,,
4800040351416,CHOCOLATE CRUNCHIES 60g,, PURCHASE , 28.00 , 23.00 , 5.00 ,,,,
4806018407710,LS CHO CHOO STRAW 10s,, PURCHASE , 82.00 , 75.50 , 6.50 ,,,,
4806535179213,BRILLIANT IODIZED SALT 500G,, PURCHASE , 15.00 , 9.00 , 6.00 ,,,,
6920354837692,COLGATE OCEAN FRESH 132G ,, P&G , 163.00 , 152.50 , 10.50 ,,,,
4806512341992,SPONGE SUPER TIBAY 2IN1,, PURCHASE , 38.00 , 31.00 , 7.00 ,,,,
710497254045,SURF +1,, PURCHASE , 45.00 , 37.50 , 7.50 ,,,,
4800888136770,SURF BAR SUN FRESH,, PURCHASE , 15.00 , 11.00 , 4.00 ,,,,
4806018403880,LS CHO CHOO CHEESY MILK 10s,, PURCHASE , 82.00 , 75.50 , 6.50 ,,,,
4800888283139,CREAMSILK  STRAIGHT 22ML 6s,, PURCHASE , 53.00 , 47.50 , 5.50 ,,,,
CREAMSILK,CREAMSILK PINK 22ml,, PURCHASE , 9.00 , 7.92 , 1.08 ,,,,
STIX,NESCAFE STICKS,, NESTLE , 5.00 ,, 5.00 ,,,,
648436100590,JJANGMEN ,, FROZ+KOR , 73.00 , 61.75 , 11.25 ,,,,
8801045178226,OTTOGI CHEESE RAMEN,, FROZ+KOR , 70.00 , 58.50 , 11.50 ,,,,
APPLE,SAN MIG w/dep,, SMB , 48.00 , 35.21 , 12.79 ,,,,
7622202222290,EDEN CHEESE PROMO,, PURCHASE , 54.00 , 48.00 , 6.00 ,,,,
4801010342717,MODESS WINGS,, PURCHASE , 45.00 , 38.50 , 6.50 ,,,,
SCOTCH,SCOTCH BRITE BIG,, PURCHASE , 46.00 , 41.00 , 5.00 ,,,,
4809010626042,LS BROWNIES,, PURCHASE , 10.00 , 6.90 , 3.10 ,,,,
4806018405525,LS SCOTCH,, PURCHASE , 10.00 , 6.90 , 3.10 ,,,,
4800086050366,IC BIRTHDAY 2IN1 KESO UBE 1.3L,, SELECTA , 170.00 , 135.45 , 34.55 ,,,,
4800888190970,SURF CHERRY BLOSSOM BAR SINGLE,, PURCHASE , 15.00 , 11.00 , 4.00 ,,,,
HANSEL,HANSEL CHEESE CRACKER 10s,,REBISCO, 62.00 , 57.00 , 5.00 ,,,,
BINIKEY,BINI KEYCHAIN,, SHOPEE , 20.00 ,,,,,,
BINISTIX,BINI STICKER,, SHOPEE , 18.00 ,,,,,,
BALLPEN,SANRIO BALLPEN,, SHOPEE , 18.00 , 15.00 , 3.00 ,,,,
STICKER,SAN RIO STICKER,, SHOPEE , 15.00 ,,,,,,
KEYCHAIN,SANRIO KEYCHAIN,, SHOPEE , 15.00 , 10.00 , 5.00 ,,,,
4800092331985,HI HO 5g Sweet Chilli,,REBISCO, 25.00 , 19.19 , 5.81 ,,,,
4800412000638,MILKEE PULVORON XL,, REBISCO , 49.00 , 44.00 , 5.00 ,,,,
4800412000614,BARNUTS XL,, REBISCO , 49.00 , 44.00 , 5.00 ,,,,
4800092113246,REBISCO CREAM,, REBISCO , 10.00 ,,,,,,
4902430431156,TIDE BAR NATURE,, PURCHASE , 17.00 , 13.50 , 3.50 ,,,,
4801234134495,BAYGON COIL LAVENDER,, WING-AN , 26.00 , 21.25 , 4.75 ,,,,
4800888154873,REXONA MEN SPORT DEFENSE 25ML,, PURCHASE , 77.00 , 69.50 , 7.50 ,,,,
4800034606973,HAPEE SULIT PACK-FCW,, PURCHASE , 136.00 , 126.00 , 10.00 ,,,,
4800034606980,HAPEE SULIT PACK-EMR,, PURCHASE , 136.00 , 126.00 , 10.00 ,,,,
4800110069197,FIESTA BIG CHEESE SPAG,, PURCHASE , 134.00 , 124.15 , 9.85 ,,,,
4806512341022,RIGT CHOICE SPONGE,, PURCHASE , 34.00 , 28.50 , 5.50 ,,,,
4902430441902,GILETTE (YELLOW) ,, PURCHASE , 35.00 , 29.50 , 5.50 ,,,,
4809012195843,SUNLIGHT ESPERMA #19,, PURCHASE , 65.00 , 54.75 , 10.25 ,,,,
4806018407758,LS CHEESECAKE WITH PENCILCASE,, PURCHASE , 76.00 , 70.00 , 6.00 ,,,,
8851932473897,ICS WINNIE THE POOH,, SELECTA , 30.00 , 22.75 , 7.25 ,,,,
4800086050588,ICS BERRY POP,, SELECTA , 12.00 ,, 12.00 ,,,,
4800434001132,TOPPS COMBO NEW ,, REBISCO , 94.00 , 87.00 , 7.00 ,,,,
4806519893555,YENYEN 500ML,, PURCHASE , 45.00 , 36.75 , 8.25 ,,,,
TANG,TANG ,, PURCHASE , 23.00 , 20.00 , 3.00 ,,,,
4800888260321,CREAMSILK REBOND STRAIGHT,, PURCHASE , 42.00 , 36.00 , 6.00 ,,,,
4801010560524,JB SOPA REGULAR 120G,, PURCHASE , 55.00 , 48.50 , 6.50 ,,,,
4987176299925,SAFEGUARD LEMON 55G,, PURCHASE , 48.00 , 43.00 , 5.00 ,,,,
4800492000795,krimstix,, PURCHASE , 3.00 , 2.00 , 1.00 ,,,,
4800067059968,BABY FLO POWDER,, PURCHASE , 33.00 , 27.26 , 5.74 ,,,,
4800110069319,FIESTA BIG FILIPINO SPAG,, PURCHASE , 134.00 , 124.15 , 9.85 ,,,,
4801958410004,TASTY BOY BREADING 65G,, PURCHASE , 14.00 , 10.00 , 4.00 ,,,,
4800110060644,FIESTA ELBOW MACA 400G,, PURCHASE , 49.00 , 43.50 , 5.50 ,,,,
4800110060842,FIESTA SALAD MACA 400G,, PURCHASE , 49.00 , 43.50 , 5.50 ,,,,
4806525660363,RELISH VERMICELLI 80G,, PURCHASE , 15.00 , 9.25 , 5.75 ,,,,
4800344001420,SILVER SWAN 385ML,, PURCHASE , 26.00 , 21.75 , 4.25 ,,,,
8998666001467,KOPIKO DOUBLE CUPS ORIG,, PURCHASE , 12.00 , 9.50 , 2.50 ,,,,
4800361427548,BB PROMO PACK,, PURCHASE , 214.00 , 201.25 , 12.75 ,,,,
8209640030381,CHINGU SOJU WATERMELON,, PURCHASE , 94.00 , 85.75 , 8.25 ,,,,
4800029830604,MELLO MARSMALLOW 55G,, PURCHASE , 18.00 , 12.25 , 5.75 ,,,,
4808887012446,PUREFOODS CHUNK 210G,, PURCHASE , 112.00 , 103.25 , 8.75 ,,,,
4806018407567,LEMON SQUARE PROMO ,, PURCHASE , 76.00 , 70.00 , 6.00 ,,,,
4807770122897,MONDE BANANA PC ,, PURCHASE , 13.00 , 8.28 , 4.73 ,,,,
REXONA,REXONA ROLL ON POWDER DRY,, PURCHASE , 120.00 , 65.00 , 55.00 ,,,,
CAMEL,CAMEL PC,, MIGHTY , 8.00 , 6.30 , 1.70 ,,,,
FISH,FISHBALL 900g,, FROZ+KOR , 60.00 , 50.00 , 10.00 ,,,,
4800086050519,CORNETTO UBE CARAMEL,, SELECTA , 25.00 ,, 25.00 ,,,,
4800086050595,ICS MILKY COFEE,, SELECTA , 12.00 ,, 12.00 ,,,,
4800086050540,SPECULOOS & CREAM 1.3L,, SELECTA , 295.00 , 250.00 , 45.00 ,,,,
4800086050274,CRUNCHY CHOCO MALT 1.3L,, SELECTA , 295.00 , 250.00 , 45.00 ,,,,
4800194101585,potato chips,,, 9.00 , 7.00 , 2.00 ,,,,
4800016012266,gt classic 25g,, URC , 25.00 , 18.29 , 6.71 ,,,,
PILSEN,PILSEN,, SMB , 60.00 , 50.00 , 10.00 ,,,,
SMB,SAN MIG LIGHT CAN,,, 60.00 ,, 60.00 ,,,,
4801032115047,PILSEN CAN,, SMB , 60.00 , 50.00 , 10.00 ,,,,
HALFMIGHTY,MIGHTY KALAHATI,, CAMEL , 80.00 , 72.50 , 7.50 ,,,,
4800047865541,LEWIS & PEARL PINK 50ML,,, 33.00 ,, 33.00 ,,,,
4800016552250,NCUP BULALO 60g,, URC , 36.00 , 30.45 , 5.55 ,,,,
4800016552076,NCUP BATCHOY 60g,, URC , 36.00 , 30.45 , 5.55 ,,,,
4800086046031,MANGO SLICE,, SELECTA , 15.00 , 14.00 , 1.00 ,,,,
4800492000931,superstix jumbo milk cream,,, 108.00 ,, 108.00 ,,,,
